Date_recorded,Picture_url,Title,Year,Type,Mileage,Engine Size,BHP,Transmition,Fuel Type,Price 
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0bf1860e3c904f88b02bbc1b72bfb538.jpg, SEAT Leon 2.0 TSI Cupra Black 290 DSG 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 20000 miles, 2.0L, 286bhp, Automatic, Petrol, 18990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e562fe5a1ae84774b2b02b0232896a3a.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 15345 miles, 2.0L, 286bhp, Manual, Petrol, 18995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ed422e14679644a0ae8f883879a5bb9e.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 12536 miles, 2.0L, 286bhp, Manual, Petrol, 18997
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/65b713e8d9fa402ba229d65e2b897e95.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr DSG, 2016 (66 reg), Hatchback, 12392 miles, 2.0L, 286bhp, Automatic, Petrol, 19000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/4eeb8e682017476780aa63055b227e06.jpg, SEAT Leon TSI Cupra 290 5dr 2.0, 2017 (17 reg), Hatchback, 11500 miles, 2.0L, 286bhp, Manual, Petrol, 19000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/80ad4a2d2517489998890bdf8c2286b5.jpg, SEAT Leon 2.0 TSI Cupra 290 DSG (s/s) 5dr, 2016 (16 reg), Hatchback, 13700 miles, 2.0L, 286bhp, Automatic, Petrol, 19000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a5503ebb78c04d10acdc8c8d7d5b4093.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 10644 miles, 2.0L, 286bhp, Manual, Petrol, 19295
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/42aa597c1da0418f815a899afba08b53.jpg, SEAT New Leon 2.0 TSI CUPRA 290 Black 5-Door 5dr, 2016 (66 reg), Hatchback, 23510 miles, 2.0L, 286bhp, Manual, Petrol, 19299
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/80e94aea83e14fe5b36fa2b05d98eef0.jpg, SEAT Leon 2.0 TSI Cupra 290 5dr (start/stop), 2016 (66 reg), Hatchback, 6604 miles, 2.0L, 286bhp, Manual, Petrol, 19299
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f7f6e3afecad464caeee76bcf72233aa.jpg, SEAT Leon TSI CUPRA DSG 2.0 5dr, 2016 (66 reg), Hatchback, 21344 miles, 2.0L, 286bhp, Automatic, Petrol, 19300
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b0d1677d99c341b3ad3702d5e7e731b7.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 3869 miles, 2.0L, 286bhp, Manual, Petrol, 19900
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/549bbe167c9c4e6483a4f166ef68a91d.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr Petrol Hatchback, 2016 (66 reg), Hatchback, 11888 miles, 2.0L, 286bhp, Manual, Petrol, 18000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8202f3a6d64f4b5e990417c9f7812fb1.jpg, SEAT Leon 2.0 TSI Cupra 290 Black DSG (s/s) 5dr, 2016, Hatchback, 13490 miles, 2.0L, 286bhp, Automatic, Petrol, 19350
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ab385143314b463b85d6e003d79c785b.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 11988 miles, 2.0L, 286bhp, Manual, Petrol, 19490
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/01dcfc04046e4d09afcfdc7681c539aa.jpg, SEAT Leon 2.0 TSI CUPRA BLACK 5dr, 2016 (66 reg), Hatchback, 20000 miles, 2.0L, 286bhp, Manual, Petrol, 19495
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/fb981eec860d4644a95aa33f9ad1466c.jpg, SEAT Leon TSI CUPRA BLACK DSG 2.0 5dr, 2016 (66 reg), Hatchback, 9181 miles, 2.0L, 286bhp, Automatic, Petrol, 19870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b0d1677d99c341b3ad3702d5e7e731b7.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 3869 miles, 2.0L, 286bhp, Manual, Petrol, 19900
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c5f40df10be6433b9d8eea5a350c6c17.jpg, SEAT Leon 2.0 TSI Cupra 290 Black DSG (s/s) 5dr, 2016 (66 reg), Hatchback, 13000 miles, 2.0L, 286bhp, Automatic, Petrol, 19975
2019-02-22, /images/noimage/no_image_266x200.png, SEAT Leon 2.0 TSI Cupra Black 290 DSG 5dr, 2017, Hatchback, 19370 miles, 2.0L, 286bhp, Automatic, Petrol, 19985
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a003eed68e7f4dd78e2a1f661ddfba6e.jpg, SEAT Leon 5dr CUPRA 300 2.0 TSI 300 PS 6-speed manual, 2017 (17 reg), Hatchback, 23000 miles, 2.0L, 296bhp, Manual, Petrol, 19990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/2efc5b7c590c4fe5b405219ba4b13635.jpg, SEAT Leon 2.0 TSI Cupra Black 290 DSG 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 14250 miles, 2.0L, 286bhp, Automatic, Petrol, 19990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ec8e0840da3b49e9bf793828450557e0.jpg, SEAT Leon 2.0 TSI Cupra 290 Black ST DSG (s/s) 5dr, 2017 (66 reg), Estate, 9183 miles, 2.0L, 286bhp, Automatic, Petrol, 19990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6d9f50298c85475b954b2a07f3f9bdea.jpg, SEAT Leon 2.0 TSI CUPRA Black 290 (S/S) ST 5dr, 2016 (66 reg), Estate, 18294 miles, 2.0L, 286bhp, Manual, Petrol, 18900
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11639ade11374f028d608d3dcea6694a.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 7420 miles, 2.0L, 296bhp, Automatic, Petrol, 21498
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/723e7b374b0c48fb9f9bd4a4c72a8a5d.jpg, SEAT Leon 1.4 TSI Ecomotive XCELLENCE Technology (s/s) 5dr, 2017 (67 reg), Hatchback, 11105 miles, 1.4L, 148bhp, Manual, Petrol, 14920
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/4e3d95fab11c4f82a04760f0af31a7d2.jpg, SEAT Leon TSI CUPRA BLACK 2.0 5dr, 2016 (66 reg), Estate, 9502 miles, 2.0L, 286bhp, Manual, Petrol, 19991
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/749a05f472834c9aa423676287e0a635.jpg, SEAT Leon Cupra 300 TSI Semi-Auto 2.0 5dr, 2017 (17 reg), Hatchback, 15265 miles, 2.0L, 296bhp, Automatic, Petrol, 20000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/84cf975e7d344c37bbda3a2333db7e00.jpg, SEAT Leon 2.0 TDI 184 FR Technology 5dr DSG, 2018 (68 reg), Hatchback, 4 miles, 2.0L, 181bhp, Automatic, Diesel, 20000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6227f2e6f38442e9949a68915effc2cd.jpg, SEAT Leon 2.0 TDI 184 FR Technology 5dr DSG, 2018 (68 reg), Hatchback, 10 miles, 2.0L, 181bhp, Automatic, Diesel, 20300
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1c47897b2dbc4f498e1e6419835d50cd.jpg, SEAT Leon 2.0 TSI Cupra 290 Black DSG (s/s) 5dr, 2016 (66 reg), Hatchback, 3615 miles, 2.0L, 286bhp, Automatic, Petrol, 20465
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c6b68b1d83344f0a8379f53880819e1b.jpg, SEAT Leon 2.0 Tsi Cupra 300 5Dr Dsg, 2017 (67 reg), Hatchback, 9767 miles, 2.0L, 296bhp, Automatic, Petrol, 20899
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e6a19e2ed699458ead36e4fe77d67a35.jpg, SEAT Leon 2.0 TSI CUPRA 5d 300 BHP, 2018 (67 reg), Hatchback, 13000 miles, 2.0L, 296bhp, Manual, Petrol, 20990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/35efa31bfa6e48e693e0cdc39acccd5e.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300, 2017 (17 reg), Hatchback, 11875 miles, 2.0L, 296bhp, Manual, Petrol, 20990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f43d55aaa1ab44d18534c4ed0b67316a.jpg, SEAT Leon 2.0 TSI CUPRA 5d 297 BHP, 2017 (67 reg), Hatchback, 6581 miles, 2.0L, 296bhp, Manual, Petrol, 20995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/78d05512d5ed4b7c85d93d1f884aec97.jpg, SEAT Leon 2.0 TSI Cupra 300 5dr DSG, 2017 (67 reg), Hatchback, 11755 miles, 2.0L, 296bhp, Automatic, Petrol, 21000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/35efa31bfa6e48e693e0cdc39acccd5e.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300, 2017 (17 reg), Hatchback, 11875 miles, 2.0L, 296bhp, Manual, Petrol, 20990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/98227c0cda4342e7ae4465c97b2f700f.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr - HEATED SEATS - BLUETOOTH - …, 2016 (66 reg), Hatchback, 16104 miles, 2.0L, 286bhp, Manual, Petrol, 18328
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b8e384ce42de45c7a5b051572eaef88a.jpg, SEAT Leon 2.0 TSI 280 Cupra 5dr Winter Pack, 2015 (65 reg), Hatchback, 25397 miles, 2.0L, 276bhp, Manual, Petrol, 16200
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d3654e2c1e714d7db2e8f2c5b1c2e3c5.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300 DSG, 2017 (67 reg), Hatchback, 9215 miles, 2.0L, 296bhp, Automatic, Petrol, 21490
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8709f6bcd2ed4b0798150e8a678d5016.jpg, SEAT Leon TSI CUPRA 2.0 5dr, 2018 (18 reg), Hatchback, 4800 miles, 2.0L, 296bhp, Manual, Petrol, 21500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/acb9ae63081f42fb887d02b0c275d796.jpg, SEAT New Leon 2.0 TSI CUPRA 300 5-Door 5dr, 2017 (17 reg), Hatchback, 3212 miles, 2.0L, 296bhp, Manual, Petrol, 21989
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b0ec780801774932adb8360b88765e15.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 12000 miles, 2.0L, 296bhp, Automatic, Petrol, 21990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d0a578e55aaf48d48a14078829434ec4.jpg, SEAT Leon 5dr 2.0 TSI Cupra 290 DSG, 2018 (68 reg), Hatchback, 7842 miles, 2.0L, 286bhp, Automatic, Petrol, 22990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1360cdbf89cb4145b2dd50a6543dd4c2.jpg, SEAT Leon 2.0 TSI Cupra 300 (s/s) 5dr, 2018 (18 reg), Hatchback, 5900 miles, 2.0L, 296bhp, Manual, Petrol, 22995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/c3037d01b17744a4847300ffecf47108.jpg, SEAT Leon 2.0 TSI Cupra 300 ST (s/s) 5dr, 2018 (18 reg), Estate, 6700 miles, 2.0L, 296bhp, Manual, Petrol, 23000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6eb915717a374cbcbba3aeef8c9daf93.jpg, SEAT Leon 2.0 Tsi 290 Cupra [Ez] 5Dr Dsg, 2018 (68 reg), Hatchback, 2000 miles, 2.0L, 286bhp, Automatic, Petrol, 23499
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/aa9704b7ac164dea94636a1841ec83dd.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300 DSG, 2018 (18 reg), Hatchback, 9000 miles, 2.0L, 296bhp, Automatic, Petrol, 23500
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/58e803ed598046ddaaf2c7691f73f593.jpg, SEAT Leon 2.0 Tsi Cupra 300 5Dr, 2018 (18 reg), Hatchback, 3789 miles, 2.0L, 296bhp, Manual, Petrol, 23699
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e9a631b14b18417f9a97a96f7a4ff3d9.jpg, SEAT Leon 2.0 CUPRA TSI 5d 237 BHP £0 DEPOSIT FINANCE AVAILABLE, 2008 (57 reg), Hatchback, 88268 miles, 2.0L, 237bhp, Manual, Petrol, 4750
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/11639ade11374f028d608d3dcea6694a.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 7420 miles, 2.0L, 296bhp, Automatic, Petrol, 21498
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b8e384ce42de45c7a5b051572eaef88a.jpg, SEAT Leon 2.0 TSI 280 Cupra 5dr Winter Pack, 2015 (65 reg), Hatchback, 25397 miles, 2.0L, 276bhp, Manual, Petrol, 16200
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/1270448244654576b140f96d126d11ef.jpg, SEAT Leon 2.0 TSI Cupra 290 Hatchback 5dr Petrol DSG (s/s) (149 …, 2018 (68 reg), Hatchback, 2.0L, 286bhp, Automatic, Petrol, Franchise, 23795
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f5d5dfd59703483b83246166cfbfa3c0.jpg, SEAT Leon 5dr 2.0 TSI Cupra 290 DSG, 2018 (68 reg), Hatchback, 3378 miles, 2.0L, 286bhp, Automatic, Petrol, 23990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/74b61f89bf4249be9c815a2ac0c2b5f4.jpg, SEAT Leon 5dr (2016) 2.0 TSI Cupra 300 DSG, 2018 (18 reg), Hatchback, 1281 miles, 2.0L, 296bhp, Automatic, Petrol, 24580
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/abbee9d198cd4fbfa262e30525ef5875.jpg, SEAT Leon 2.0 TSI Cupra 300 5dr DSG, 2018 (18 reg), Hatchback, 4256 miles, 2.0L, 296bhp, Automatic, Petrol, 25000
2019-02-22, /images/noimage/no_image_266x200.png, SEAT Leon ST 2.0 TSI (300ps) Cupra 300 4Drive (s/s) DSG 5dr, 2018 (68 reg), Estate, 2000 miles, 2.0L, 296bhp, Automatic, Petrol, 26995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9e7806dc64c3427ba1aaa1a544181749.jpg, SEAT Leon ST (2016) 2.0 TSI Cupra 300 Carbon Ed 4Drive 5dr, 2018 (68 reg), Estate, 6189 miles, 2.0L, 296bhp, Automatic, Petrol, 26995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/70bdfb0e0d3248c09da210ad00ab6846.jpg, SEAT Leon ST CUPRA 300 Carbon Edition 2.0 TSI 4Drive 300 PS 6-spe …, 2018 (18 reg), Estate, 4565 miles, 2.0L, 296bhp, Automatic, Petrol, 27990
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/96b7758da7be43f8a7fcfc2db62fc991.jpg, SEAT Leon 2.0 TSI Cupra 300 ST 5dr Petrol DSG 4Drive (s/s) (164 …, 2018 (68 reg), Estate, 2.0L, 296bhp, Automatic, Petrol, Franchise, 28489
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6e4e8dd770114c2cb210c8192f04e577.jpg, SEAT Leon 2.0 Cupra 290 DSG 5dr, Hatchback, 5 miles, 2.0L, 286bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/05fe6daf0c8847e0b26309c9104fa5e8.jpg, SEAT Leon 2.0 TSI Cupra 300 DSG (s/s) 5dr, 2017 (67 reg), Hatchback, 9631 miles, 2.0L, 296bhp, Automatic, Petrol, 21480
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/723e7b374b0c48fb9f9bd4a4c72a8a5d.jpg, SEAT Leon 1.4 TSI Ecomotive XCELLENCE Technology (s/s) 5dr, 2017 (67 reg), Hatchback, 11105 miles, 1.4L, 148bhp, Manual, Petrol, 14920
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/cd5ecffd83c445f68a401b4465ed7321.jpg, SEAT Leon 2.0 Cupra 290 DSG 5dr, Hatchback, 5 miles, 2.0L, 286bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/595a4e741aba4c55a69ed8be1adea679.jpg, SEAT New Leon 2.0 TSI CUPRA 300 DSG 4Drive ST 5dr, 2019 (68 reg), Estate, 10 miles, 2.0L, 296bhp, Automatic, Petrol, 29960
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/297343d8f0c44c4988517a232e0d3fa7.jpg, SEAT Leon 2.0 TSI Cupra R 310 5dr, 2018 (18 reg), Hatchback, 4000 miles, 2.0L, 306bhp, Manual, Petrol, 29975
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/a0f1546d53bc4f45beb675286bf33649.jpg, SEAT Leon 5dr Leon Sport Tourer 2.0 TSI Cupra 300 [EZ] 5dr DSG …, Estate, 10 miles, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, as\n£32660
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/94fa3700961048fb8c902e5db1792492.jpg, SEAT New Leon 2.0 TSI CUPRA R 310PS - MICHELIN SPORT PILOT CUP 2 …, 2018 (18 reg), Hatchback, 5000 miles, 2.0L, 306bhp, Manual, Petrol, 31490
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/fc9980ca75f04230a44ba5f6a2d6a169.jpg, SEAT New Leon 2.0 TSI CUPRA 300 4DRIVE Carbon Edition ST 5dr, 2018 (68 reg), Estate, 4358 miles, 2.0L, 296bhp, Automatic, Petrol, 31575
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e3b31dcaf8c34ac58ade98b2875f1ac4.jpg, SEAT New Leon 2.0 TSI CUPRA 300 4DRIVE Carbon Edition ST 5dr, 2018 (68 reg), Estate, 5500 miles, 2.0L, 296bhp, Automatic, Petrol, 31575
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9c3b248440ed4da5b4d6f6d51193287d.jpg, SEAT Leon 2.0 TSI Cupra Lux DSG (s/s) 5dr, Hatchback, 10 miles, 2.0L, 286bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 32415
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9c3b248440ed4da5b4d6f6d51193287d.jpg, SEAT Leon 2.0 Cupra 300 Lux DSG 5dr, Estate, 10 miles, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 34370
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/6f1447e7e9194a81921d3246df4b2a8f.jpg, SEAT Leon 2.0 TSI Cupra 300 Carbon Edition ST DSG 4Drive (s/s) 5dr, Estate, 5 miles, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 34995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/549bbe167c9c4e6483a4f166ef68a91d.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr Petrol Hatchback, 2016 (66 reg), Hatchback, 11888 miles, 2.0L, 286bhp, Manual, Petrol, 18000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/549bbe167c9c4e6483a4f166ef68a91d.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr Petrol Hatchback, 2016 (66 reg), Hatchback, 11888 miles, 2.0L, 286bhp, Manual, Petrol, 18000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/38e1376c45dd40558ed85a044cd4d8b5.jpg, SEAT New Leon St Leon ST CUPRA 300 Carbon Edition 2.0 TSI 4Drive …, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 35020
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/0c0740c64c8246ebb8f967f529530afc.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5-Door Hatchback 5dr, 2016 (66 reg), Hatchback, 14562 miles, 2.0L, 286bhp, Manual, Petrol, 18300
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/b26153abaf7d4d818cc8adfa50ba6f24.jpg, SEAT Leon 2.0 TSI 290 Cupra [EZ] 5dr DSG Petrol Hatchback, Hatchback, 2.0L, 296bhp, Automatic, Petrol, BRAND NEW - IN STOCK, 29870
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/d217c483d0cd42aab4a01f51b10f3d10.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2004 (54 reg), Hatchback, 143000 miles, 1.8L, 222bhp, Manual, Petrol, 1995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/9037cef0e5304be9b31c3bf3a87a58d0.jpg, SEAT Leon 1.8 20v Cupra R 5dr, 2005 (05 reg), Hatchback, 78000 miles, 1.8L, 222bhp, Manual, Petrol, 4995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/48da5c229c7b47aebb1dd0b5cfcc1e17.jpg, SEAT Leon 2.0 TDI 150 FR TECH 5DR ( 18 INCH ALLOYS & SAT NAV ), 2014 (14 reg), Hatchback, 48000 miles, 2.0L, 148bhp, Manual, Diesel, 8989
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/66ce5a26615f455e998f0eebb43784e4.jpg, SEAT Leon 2.0 TDI FR TECHNOLOGY 5d 184 BHP, 2014 (64 reg), Hatchback, 67625 miles, 2.0L, 181bhp, Manual, Diesel, 9588
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/ecbad74287b24bf9a8579a08c210ba1a.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2010 (60 reg), Hatchback, 80000 miles, 2.0L, 261bhp, Manual, Petrol, 9995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/063c6d390bbb4c7c8deab613fb6b1d94.jpg, SEAT Leon 2.0 TSI Cupra R 5dr, 2011, Hatchback, 59000 miles, 2.0L, 261bhp, Manual, Petrol, 10995
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/723e7b374b0c48fb9f9bd4a4c72a8a5d.jpg, SEAT Leon 1.4 TSI Ecomotive XCELLENCE Technology (s/s) 5dr, 2017 (67 reg), Hatchback, 11105 miles, 1.4L, 148bhp, Manual, Petrol, 14920
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/f6e73a7617af4d5cb7236d3af1eb437f.jpg, SEAT Leon 2.0 TSI Cupra 280 5dr (start/stop), 2015, Hatchback, 29531 miles, 2.0L, 276bhp, Manual, Petrol, 17295
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/8605598de524401d97637b78ce3224c3.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr, 2016 (66 reg), Hatchback, 12555 miles, 2.0L, 286bhp, Manual, Petrol, 17599
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/549bbe167c9c4e6483a4f166ef68a91d.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr Petrol Hatchback, 2016 (66 reg), Hatchback, 11888 miles, 2.0L, 286bhp, Manual, Petrol, 18000
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/e9a631b14b18417f9a97a96f7a4ff3d9.jpg, SEAT Leon 2.0 CUPRA TSI 5d 237 BHP £0 DEPOSIT FINANCE AVAILABLE, 2008 (57 reg), Hatchback, 88268 miles, 2.0L, 237bhp, Manual, Petrol, 4750
2019-02-22, https://m.atcdn.co.uk/a/media/w267h200pdfdfdf/549bbe167c9c4e6483a4f166ef68a91d.jpg, SEAT Leon 2.0 TSI Cupra Black 290 5dr Petrol Hatchback, 2016 (66 reg), Hatchback, 11888 miles, 2.0L, 286bhp, Manual, Petrol, 18000
